Region,Soil Type,Crop Type,Rainfall_mm,Temperature(c),Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,57.12,57.3,10,7,32,20-20
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,60.59,21.88,11,10,28,10-26-26
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,59.65,38.45,24,0,22,28-28
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,63.15,63.34,7,9,28,28-28
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,59.96,28.29,8,0,10,DAP
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,62.49,63.64,18,2,33,DAP
East,Sandy,Barley,901.8445785,26.0,False,False,Cloudy,78,5.0639346892523545,60.28,36.97,8,14,20,14-35-14
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,60.0,47.0,22,0,21,28-28
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,53.68,70.0,7,6,34,20-20
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,74.96,45.96,3,18,20,Urea
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,58.51,42.79,38,0,4,28-28
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,66.76,52.32,26,3,25,20-20
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,58.68,33.78,34,2,3,DAP
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,56.44,68.29,12,0,10,20-20
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,57.6,53.41,41,1,0,28-28
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,72.03,70.0,26,2,24,Urea
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,56.4,48.79,35,0,0,10-26-26
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,67.97,37.89,26,4,20,28-28
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,69.94,41.75,17,0,11,10-26-26
North,Sandy,Maize,689.0857051316452,30.0,True,True,Rainy,65,6.733771118844449,67.34,54.97,8,7,32,14-35-14
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,54.79,46.15,25,0,19,DAP
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,60.78,50.52,18,0,24,28-28
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,51.6,34.24,8,7,25,10-26-26
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,46.01,35.38,13,0,36,14-35-14
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,62.53,32.01,14,0,42,28-28
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,56.88,39.03,14,0,16,Urea
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,54.66,31.33,15,20,12,Urea
North,Sandy,Wheat,965.9336565277958,26.0,False,True,Cloudy,116,7.064185076101508,47.87,27.14,10,0,42,Urea
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,67.0,42.0,10,0,35,DAP
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,72.5,46.73,38,0,0,DAP
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,60.12,46.49,19,0,43,28-28
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,59.92,34.79,14,0,11,Urea
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,66.71,33.31,14,0,35,10-26-26
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,73.58,37.94,8,5,25,20-20
South,Sandy,Barley,592.2111295788281,35.0,True,False,Cloudy,72,4.744392929961867,58.25,43.11,10,12,13,17-17-17
South,Sandy,Cotton,834.4855684887312,24.0,False,True,Cloudy,96,5.140371731466807,56.8,34.97,23,1,15,14-35-14
South,Sandy,Cotton,834.4855684887312,24.0,False,True,Cloudy,96,5.140371731466807,58.67,52.83,16,2,39,Urea
South,Sandy,Cotton,834.4855684887312,24.0,False,True,Cloudy,96,5.140371731466807,56.1,31.14,40,0,1,10-26-26
South,Sandy,Cotton,834.4855684887312,24.0,False,True,Cloudy,96,5.140371731466807,59.41,55.3,0,15,10,14-35-14
South,Sandy,Cotton,834.4855684887312,24.0,False,True,Cloudy,96,5.140371731466807,45.65,30.81,38,0,0,20-20
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,71.23,31.58,23,0,15,20-20
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,60.18,26.58,34,2,0,DAP
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,64.59,62.12,14,1,34,20-20
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,67.23,46.01,13,2,10,DAP
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,50.92,46.77,22,1,15,10-26-26
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,68.54,31.22,13,0,40,Urea
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,52.69,27.55,18,0,36,DAP
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,44.94,44.87,37,1,0,28-28
North,Sandy,Cotton,549.0058743,27.0,True,True,Sunny,96,4.7715963237664205,53.74,47.89,8,0,12,DAP
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,58.69,34.11,12,8,33,20-20
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,69.62,65.41,3,10,32,14-35-14
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,50.1,57.67,14,0,6,17-17-17
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,58.79,66.37,10,12,30,10-26-26
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,62.64,30.24,13,1,14,Urea
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,67.29,22.56,7,0,37,20-20
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,68.2,43.9,21,0,28,DAP
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,57.48,62.2,6,0,7,10-26-26
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,66.42,33.78,28,0,13,DAP
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,53.09,41.85,37,0,0,14-35-14
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,44.52,37.4,27,4,15,DAP
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,50.54,54.24,8,7,26,14-35-14
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,45.89,61.45,9,2,7,Urea
East,Sandy,Cotton,648.7244111451987,28.0,False,False,Rainy,135,3.97839578780416,43.63,41.64,17,3,19,Urea
South,Sandy,Cotton,199.96812924831028,25.0,False,True,Sunny,60,3.050631265024772,54.34,33.33,11,16,22,20-20
South,Sandy,Cotton,199.96812924831028,25.0,False,True,Sunny,60,3.050631265024772,60.68,34.82,7,12,27,14-35-14
South,Sandy,Cotton,199.96812924831028,25.0,False,True,Sunny,60,3.050631265024772,47.33,25.94,9,2,45,Urea
South,Sandy,Cotton,199.96812924831028,25.0,False,True,Sunny,60,3.050631265024772,65.74,69.58,14,0,33,10-26-26
South,Sandy,Cotton,199.96812924831028,25.0,False,True,Sunny,60,3.050631265024772,61.86,35.24,13,0,37,Urea
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,47.11,60.88,34,0,0,14-35-14
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,46.97,52.66,8,1,11,14-35-14
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,52.37,25.81,5,10,33,DAP
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,48.77,42.61,20,0,27,28-28
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,57.9,28.78,32,0,2,14-35-14
West,Sandy,Maize,655.7206152124987,23.0,False,True,Sunny,135,4.149479365935124,55.69,59.61,9,2,18,10-26-26
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,47.11,60.88,34,0,0,14-35-14
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,46.97,52.66,8,1,11,14-35-14
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,52.37,25.81,5,10,33,DAP
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,48.77,42.61,20,0,27,28-28
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,57.9,28.78,32,0,2,14-35-14
West,Sandy,Maize,159.26300445688082,23.0,True,False,Sunny,148,1.9478133752639843,55.69,59.61,9,2,18,10-26-26
North,Sandy,Barley,519.3070376611657,23.0,True,False,Cloudy,106,4.815743490466986,53.65,69.68,11,3,14,20-20
North,Sandy,Barley,519.3070376611657,23.0,True,False,Cloudy,106,4.815743490466986,54.64,32.83,21,1,16,14-35-14
North,Sandy,Barley,519.3070376611657,23.0,True,False,Cloudy,106,4.815743490466986,48.41,28.57,21,3,16,10-26-26
North,Sandy,Barley,519.3070376611657,23.0,True,False,Cloudy,106,4.815743490466986,60.46,36.53,20,4,18,DAP
West,Sandy,Maize,194.15467473044524,39.0,False,True,Cloudy,109,2.483519452333492,73.14,24.99,12,2,40,Urea
West,Sandy,Maize,194.15467473044524,39.0,False,True,Cloudy,109,2.483519452333492,71.98,43.54,6,11,23,20-20
West,Sandy,Maize,194.15467473044524,39.0,False,True,Cloudy,109,2.483519452333492,54.27,49.34,15,0,41,17-17-17
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,52.0,35.0,12,10,13,17-17-17
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,50.63,43.0,28,0,14,10-26-26
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,59.61,29.75,31,1,1,28-28
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,68.27,47.59,12,0,15,10-26-26
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,57.12,57.3,10,7,32,20-20
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,60.59,21.88,11,10,28,10-26-26
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,59.65,38.45,24,0,22,28-28
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,63.15,63.34,7,9,28,28-28
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,59.96,28.29,8,0,10,DAP
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,62.49,63.64,18,2,33,DAP
East,Sandy,Barley,369.4477163510063,26.0,False,False,Sunny,136,2.797231784971604,60.28,36.97,8,14,20,14-35-14
South,Sandy,Barley,959.567982335518,22.0,False,False,Sunny,139,4.585378900494256,51.15,40.5,38,0,0,Urea
West,Sandy,Cotton,383.2188375701516,25.0,False,False,Rainy,144,2.064941276008499,54.34,33.33,11,16,22,20-20
West,Sandy,Cotton,383.2188375701516,25.0,False,False,Rainy,144,2.064941276008499,60.68,34.82,7,12,27,14-35-14
West,Sandy,Cotton,383.2188375701516,25.0,False,False,Rainy,144,2.064941276008499,47.33,25.94,9,2,45,Urea
West,Sandy,Cotton,383.2188375701516,25.0,False,False,Rainy,144,2.064941276008499,65.74,69.58,14,0,33,10-26-26
West,Sandy,Cotton,383.2188375701516,25.0,False,False,Rainy,144,2.064941276008499,61.86,35.24,13,0,37,Urea
East,Sandy,Wheat,615.1290772892534,25.0,True,True,Cloudy,131,5.957738416515071,55.37,65.56,9,4,12,28-28
East,Sandy,Wheat,615.1290772892534,25.0,True,True,Cloudy,131,5.957738416515071,61.44,49.36,43,0,3,DAP
East,Sandy,Wheat,615.1290772892534,25.0,True,True,Cloudy,131,5.957738416515071,64.48,52.92,16,0,8,14-35-14
East,Sandy,Wheat,615.1290772892534,25.0,True,True,Cloudy,131,5.957738416515071,54.12,31.81,38,4,0,28-28
East,Sandy,Wheat,615.1290772892534,25.0,True,True,Cloudy,131,5.957738416515071,48.3,60.18,13,2,11,28-28
North,Sandy,Maize,612.9402644667913,20.0,True,True,Rainy,114,5.949747377,57.16,58.47,10,13,13,28-28
West,Sandy,Cotton,555.0473488794563,36.0,False,True,Rainy,101,4.3091303239231165,74.55,57.03,11,2,35,Urea
West,Sandy,Cotton,555.0473488794563,36.0,False,True,Rainy,101,4.3091303239231165,69.58,42.28,37,0,0,28-28
West,Sandy,Cotton,555.0473488794563,36.0,False,True,Rainy,101,4.3091303239231165,77.72,29.51,9,4,28,20-20
West,Sandy,Cotton,555.0473488794563,36.0,False,True,Rainy,101,4.3091303239231165,67.17,50.44,36,3,0,28-28
North,Sandy,Wheat,608.8387329186437,25.0,False,False,Cloudy,95,4.135745364654726,55.37,65.56,9,4,12,28-28
North,Sandy,Wheat,608.8387329186437,25.0,False,False,Cloudy,95,4.135745364654726,61.44,49.36,43,0,3,DAP
North,Sandy,Wheat,608.8387329186437,25.0,False,False,Cloudy,95,4.135745364654726,64.48,52.92,16,0,8,14-35-14
North,Sandy,Wheat,608.8387329186437,25.0,False,False,Cloudy,95,4.135745364654726,54.12,31.81,38,4,0,28-28
North,Sandy,Wheat,608.8387329186437,25.0,False,False,Cloudy,95,4.135745364654726,48.3,60.18,13,2,11,28-28
North,Sandy,Cotton,290.6897597690628,23.0,True,True,Cloudy,101,4.912017031197591,57.9,39.61,6,11,31,14-35-14
North,Sandy,Cotton,290.6897597690628,23.0,True,True,Cloudy,101,4.912017031197591,47.07,38.29,26,0,25,17-17-17
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,55.51,49.43,40,0,4,28-28
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,63.42,48.86,21,0,18,10-26-26
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,53.76,60.86,13,0,10,Urea
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,48.84,51.42,8,3,29,28-28
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,59.55,36.01,8,11,18,17-17-17
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,54.4,36.47,14,0,35,14-35-14
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,44.44,45.65,22,4,16,10-26-26
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,61.21,35.39,17,3,10,Urea
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,60.33,42.04,12,0,12,20-20
East,Sandy,Wheat,983.47603209473,28.0,False,False,Cloudy,104,5.076176030917903,54.05,46.87,6,13,26,17-17-17
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,47.11,60.88,34,0,0,14-35-14
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,46.97,52.66,8,1,11,14-35-14
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,52.37,25.81,5,10,33,DAP
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,48.77,42.61,20,0,27,28-28
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,57.9,28.78,32,0,2,14-35-14
East,Sandy,Maize,317.6795799933194,23.0,True,True,Rainy,85,4.368258807373223,55.69,59.61,9,2,18,10-26-26
South,Sandy,Maize,352.2092850364584,22.0,False,False,Cloudy,86,2.2503411916356453,50.27,31.25,8,22,11,14-35-14
South,Sandy,Maize,352.2092850364584,22.0,False,False,Cloudy,86,2.2503411916356453,48.24,38.55,13,0,17,Urea
South,Sandy,Maize,352.2092850364584,22.0,False,False,Cloudy,86,2.2503411916356453,50.13,24.57,11,3,44,14-35-14
South,Sandy,Maize,352.2092850364584,22.0,False,False,Cloudy,86,2.2503411916356453,62.54,60.3,7,3,19,Urea
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,60.0,47.0,22,0,21,28-28
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,53.68,70.0,7,6,34,20-20
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,74.96,45.96,3,18,20,Urea
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,58.51,42.79,38,0,4,28-28
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,66.76,52.32,26,3,25,20-20
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,58.68,33.78,34,2,3,DAP
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,56.44,68.29,12,0,10,20-20
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,57.6,53.41,41,1,0,28-28
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,72.03,70.0,26,2,24,Urea
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,56.4,48.79,35,0,0,10-26-26
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,67.97,37.89,26,4,20,28-28
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,69.94,41.75,17,0,11,10-26-26
West,Sandy,Maize,752.1433350433824,30.0,True,False,Sunny,81,6.141996631723499,67.34,54.97,8,7,32,14-35-14
North,Sandy,Maize,920.6335213977844,35.0,True,True,Sunny,109,7.276132709126218,66.92,66.68,15,7,12,10-26-26
North,Sandy,Maize,920.6335213977844,35.0,True,True,Sunny,109,7.276132709126218,52.2,41.09,36,0,2,10-26-26
North,Sandy,Maize,920.6335213977844,35.0,True,True,Sunny,109,7.276132709126218,60.71,43.64,14,3,32,DAP
North,Sandy,Maize,920.6335213977844,35.0,True,True,Sunny,109,7.276132709126218,61.64,45.77,37,0,2,28-28
North,Sandy,Maize,920.6335213977844,35.0,True,True,Sunny,109,7.276132709126218,54.52,33.97,10,1,5,14-35-14
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,70.37,55.46,24,0,17,17-17-17
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,68.84,58.57,10,7,28,DAP
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,58.19,38.52,41,0,0,20-20
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,68.75,64.77,7,11,30,28-28
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,64.13,34.63,13,1,9,10-26-26
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,59.23,50.06,9,7,28,17-17-17
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,70.92,63.58,18,0,42,17-17-17
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,72.21,25.55,3,2,29,14-35-14
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,52.85,22.87,40,3,1,10-26-26
East,Sandy,Cotton,227.32095820041627,33.0,False,False,Sunny,89,0.3981974724530639,70.5,42.98,7,4,32,20-20
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,59.89,59.4,28,4,22,10-26-26
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,67.02,41.72,37,0,1,28-28
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,71.07,65.13,9,8,19,20-20
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,58.7,28.33,11,0,18,Urea
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,55.64,37.76,37,2,0,10-26-26
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,68.13,39.85,24,0,21,20-20
South,Sandy,Barley,607.7248241570733,34.0,True,False,Cloudy,132,5.333449275367191,73.42,43.02,45,0,0,20-20
North,Sandy,Cotton,781.4334251497804,25.0,True,False,Rainy,66,5.877820114594072,54.34,33.33,11,16,22,20-20
North,Sandy,Cotton,781.4334251497804,25.0,True,False,Rainy,66,5.877820114594072,60.68,34.82,7,12,27,14-35-14
North,Sandy,Cotton,781.4334251497804,25.0,True,False,Rainy,66,5.877820114594072,47.33,25.94,9,2,45,Urea
North,Sandy,Cotton,781.4334251497804,25.0,True,False,Rainy,66,5.877820114594072,65.74,69.58,14,0,33,10-26-26
North,Sandy,Cotton,781.4334251497804,25.0,True,False,Rainy,66,5.877820114594072,61.86,35.24,13,0,37,Urea
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,53.18,50.78,21,3,17,Urea
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,47.81,36.46,11,5,26,14-35-14
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,66.45,25.05,43,0,0,Urea
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,61.45,49.19,20,3,22,DAP
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,66.97,35.57,16,0,39,28-28
West,Sandy,Cotton,696.5353349611818,32.0,True,False,Sunny,88,5.470746956697236,64.95,55.13,16,0,10,20-20
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,67.0,42.0,10,0,35,DAP
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,72.5,46.73,38,0,0,DAP
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,60.12,46.49,19,0,43,28-28
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,59.92,34.79,14,0,11,Urea
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,66.71,33.31,14,0,35,10-26-26
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,73.58,37.94,8,5,25,20-20
North,Sandy,Barley,120.0676990195505,35.0,True,False,Sunny,97,2.395456127489161,58.25,43.11,10,12,13,17-17-17
North,Sandy,Wheat,514.7855407445602,35.0,True,False,Rainy,71,5.259987843435925,74.22,33.33,11,0,45,10-26-26
North,Sandy,Wheat,514.7855407445602,35.0,True,False,Rainy,71,5.259987843435925,66.71,31.57,20,0,28,Urea
North,Sandy,Wheat,514.7855407445602,35.0,True,False,Rainy,71,5.259987843435925,68.17,53.47,38,0,4,10-26-26
North,Sandy,Wheat,514.7855407445602,35.0,True,False,Rainy,71,5.259987843435925,66.87,60.63,26,1,19,14-35-14
North,Sandy,Wheat,514.7855407445602,35.0,True,False,Rainy,71,5.259987843435925,56.91,36.81,26,3,17,10-26-26
East,Sandy,Cotton,809.9944224302735,22.0,True,True,Cloudy,99,6.93590008203121,52.54,39.37,9,0,8,28-28
East,Sandy,Cotton,809.9944224302735,22.0,True,True,Cloudy,99,6.93590008203121,59.33,60.29,14,0,4,DAP
South,Sandy,Barley,365.5517483029339,26.0,False,False,Cloudy,111,2.1062577241456677,52.0,35.0,12,10,13,17-17-17
